Time - Voltage	Amplitude - Voltage
24896	8,01011
24897	8,01097
24898	8,01197
24899	8,01313
24900	8,0131
24901	8,01356
24902	8,01396
24903	8,01427
24904	8,01418
24905	8,01407
24906	8,01437
24907	8,01486
24908	8,01553
24909	8,01521
24910	8,01569
24911	8,01641
24912	8,01735
24913	8,01869
24914	8,02024
24915	8,02082
24916	8,02147
24917	8,02177
24918	8,02185
24919	8,02201
24920	8,02164
24921	8,02164
24922	8,02147
24923	8,02169
24924	8,02141
24925	8,02083
24926	8,02093
24927	8,02098
24928	8,02105
24929	8,02075
24930	8,02062
24931	8,02111
24932	8,0208
24933	8,02126
24934	8,02061
24935	8,01973
24936	8,01936
24937	8,01956
24938	8,02049
24939	8,02099
24940	8,02135
24941	8,02157
24942	8,0212
24943	8,02142
24944	8,02163
24945	8,02168
24946	8,02196
24947	8,02174
24948	8,0208
24949	8,02067
24950	8,0203
24951	8,01999
24952	8,02006
24953	8,02023
24954	8,02037
24955	8,02036
24956	8,02102
24957	8,02091
24958	8,02075
24959	8,02063
24960	8,02011
24961	8,02053
24962	8,02099
24963	8,02089
24964	8,02105
24965	8,02171
24966	8,0218
24967	8,02215
24968	8,02234
24969	8,02265
24970	8,02292
24971	8,0232
24972	8,02295
24973	8,0227
24974	8,02288
24975	8,02221
24976	8,02195
24977	8,02204
24978	8,02208
24979	8,02181
24980	8,02179
24981	8,02133
24982	8,0204
24983	8,01957
24984	8,01874
24985	8,01813
24986	8,01792
24987	8,01778
24988	8,01749
24989	8,01689
24990	8,01701
24991	8,01643
24992	8,01535
24993	8,01442
24994	8,01474
24995	8,01451
24996	8,01433
24997	8,01447
24998	8,01411
24999	8,01375
25000	8,0128
25001	8,01217
25002	8,0114
25003	8,01122
25004	8,01056
25005	8,00968
25006	8,00954
25007	8,00907
25008	8,00858
25009	8,00812
25010	8,00817
25011	8,00779
25012	8,00739
25013	8,00672
25014	8,00666
25015	8,00606
25016	8,00451
25017	8,00437
25018	8,0044
25019	8,00481
25020	8,00487
25021	8,00521
25022	8,00615
25023	8,00619
25024	8,00578
25025	8,00488
25026	8,00419
25027	8,00351
25028	8,003
25029	8,00338
25030	8,00349
25031	8,00332
25032	8,00322
25033	8,00261
25034	8,00207
25035	8,0014
25036	8,00048
25037	7,99962
25038	7,99839
25039	7,99704
25040	7,99716
25041	7,9968
25042	7,99674
25043	7,99656
25044	7,99647
25045	7,99669
25046	7,9968
25047	7,99683
25048	7,99717
25049	7,99685
25050	7,9971
25051	7,99725
25052	7,99704
25053	7,99637
25054	7,99624
25055	7,99602
25056	7,99479
25057	7,994
25058	7,99368
25059	7,9933
25060	7,99278
25061	7,99282
25062	7,99192
25063	7,99133
25064	7,98984
25065	7,9885
25066	7,98871
25067	7,98869
25068	7,98775
25069	7,98712
25070	7,98619
25071	7,98499
25072	7,98401
25073	7,98309
25074	7,98243
25075	7,98174
25076	7,98107
25077	7,98079
25078	7,97974
25079	7,9789
25080	7,97737
25081	7,97516
25082	7,9733
25083	7,97089
25084	7,96873
25085	7,96761
25086	7,96656
25087	7,96555
25088	7,96472
25089	7,96401
25090	7,96364
25091	7,96329
25092	7,96204
25093	7,96142
25094	7,96105
25095	7,96066
25096	7,96043
25097	7,95984
25098	7,95889
25099	7,95814
25100	7,95898
25101	7,95967
25102	7,96028
25103	7,96109
25104	7,96144
25105	7,96159
25106	7,96182
25107	7,96175
25108	7,9619
25109	7,96258
25110	7,96335
25111	7,96352
25112	7,96281
25113	7,96215
25114	7,96119
25115	7,96101
25116	7,96035
25117	7,95954
25118	7,95884
25119	7,95891
25120	7,95884
25121	7,95826
25122	7,95751
25123	7,95672
25124	7,95612
25125	7,9554
25126	7,95454
25127	7,95379
25128	7,95295
25129	7,95233
25130	7,95208
25131	7,95145
25132	7,95163
25133	7,95123
25134	7,95129
25135	7,9515
25136	7,95202
25137	7,95202
25138	7,95222
25139	7,9524
25140	7,95309
25141	7,95336
25142	7,95328
25143	7,95272
25144	7,95341
25145	7,95453
25146	7,95492
25147	7,95539
25148	7,95611
25149	7,95646
25150	7,95711
25151	7,95711
25152	7,95677
25153	7,95646
25154	7,95624
25155	7,95579
25156	7,95554
25157	7,95529
25158	7,95532
25159	7,95478
25160	7,95434
25161	7,95327
25162	7,95236
25163	7,95201
25164	7,95157
25165	7,95167
25166	7,95106
25167	7,9508
25168	7,95021
25169	7,95098
25170	7,95182
25171	7,95256
25172	7,95308
25173	7,95348
25174	7,95327
25175	7,95323
25176	7,95299
25177	7,95301
25178	7,95227
25179	7,95175
25180	7,95088
25181	7,9508
25182	7,95021
25183	7,95005
25184	7,94958
25185	7,94898
25186	7,94859
25187	7,94732
25188	7,94657
25189	7,94592
25190	7,94513
25191	7,94459
25192	7,94424
25193	7,94403
25194	7,94269
25195	7,94167
25196	7,94079
25197	7,94009
25198	7,93951
25199	7,9394
25200	7,93968
25201	7,93964
25202	7,93956
25203	7,93907
25204	7,93932
25205	7,93955
25206	7,93946
25207	7,93981
25208	7,93978
25209	7,93949
25210	7,93953
25211	7,93944
25212	7,93961
25213	7,93988
25214	7,93941
25215	7,93949
25216	7,93989
25217	7,93977
25218	7,93977
25219	7,93949
25220	7,93935
25221	7,93911
25222	7,93917
25223	7,93902
25224	7,93866
25225	7,93851
25226	7,93824
25227	7,93823
25228	7,93881
25229	7,93868
25230	7,93817
25231	7,93795
25232	7,93762
25233	7,93777
25234	7,93789
25235	7,93817
25236	7,93761
25237	7,93632
25238	7,93579
25239	7,93552
25240	7,93463
25241	7,93371
25242	7,93259
25243	7,93121
25244	7,93052
25245	7,9293
25246	7,92791
25247	7,92748
25248	7,9267
25249	7,92571
25250	7,92498
25251	7,92427
25252	7,92413
25253	7,9238
25254	7,92347
25255	7,92349
25256	7,92408
25257	7,9244
25258	7,92484
25259	7,92446
25260	7,92387
25261	7,92336
25262	7,92338
25263	7,92413
25264	7,92398
25265	7,92412
25266	7,92335
25267	7,9227
25268	7,92214
25269	7,92262
25270	7,92307
25271	7,92384
25272	7,92457
25273	7,92515
25274	7,92619
25275	7,92712
25276	7,92735
25277	7,92762
25278	7,92802
25279	7,92846
25280	7,92929
25281	7,93016
25282	7,93189
25283	7,93324
25284	7,93397
25285	7,93425
25286	7,93437
25287	7,93441
25288	7,93416
25289	7,93387
25290	7,9328
25291	7,93195
25292	7,93133
25293	7,93071
25294	7,92968
25295	7,92878
25296	7,92861
25297	7,9282
25298	7,92759
25299	7,92676
25300	7,926
25301	7,92503
25302	7,9241
25303	7,92313
25304	7,92297
25305	7,92233
25306	7,92149
25307	7,92076
25308	7,92
25309	7,91921
25310	7,9177
25311	7,91703
25312	7,91743
25313	7,9172
25314	7,91689
25315	7,91613
25316	7,91546
25317	7,91544
25318	7,91606
25319	7,91562
25320	7,91576
25321	7,91639
25322	7,91685
25323	7,91724
25324	7,91785
25325	7,91806
25326	7,91848
25327	7,91834
25328	7,91884
25329	7,91905
25330	7,91989
25331	7,91978
25332	7,92038
25333	7,92075
25334	7,9212
25335	7,9215
25336	7,92148
25337	7,92127
25338	7,92036
25339	7,92034
25340	7,91993
25341	7,91955
25342	7,91924
25343	7,91914
25344	7,9187
25345	7,91745
25346	7,91683
25347	7,91587
25348	7,91519
25349	7,91462
25350	7,91466
25351	7,91474
25352	7,91566
25353	7,91621
25354	7,91767
25355	7,91857
25356	7,91913
25357	7,91889
25358	7,91878
25359	7,91879
25360	7,919
25361	7,91929
25362	7,91948
25363	7,91942
25364	7,91951
25365	7,91893
25366	7,91852
25367	7,91754
25368	7,91715
25369	7,91548
25370	7,91449
25371	7,91329
25372	7,91229
25373	7,91067
25374	7,90896
25375	7,90799
25376	7,90715
25377	7,90581
25378	7,90551
25379	7,90449
25380	7,90477
25381	7,90427
25382	7,90408
25383	7,90304
25384	7,90241
25385	7,90167
25386	7,90087
25387	7,90116
25388	7,90153
25389	7,90191
25390	7,90176
25391	7,9014
25392	7,90155
25393	7,90161
25394	7,9013
25395	7,90101
25396	7,90098
25397	7,90103
25398	7,90157
25399	7,90201
25400	7,90228
25401	7,90251
25402	7,90245
25403	7,90334
25404	7,90313
25405	7,90319
25406	7,90345
25407	7,90365
25408	7,90416
25409	7,90471
25410	7,90464
25411	7,90463
25412	7,90419
25413	7,90357
25414	7,90355
25415	7,9031
25416	7,90216
25417	7,90139
25418	7,90057
25419	7,90061
25420	7,90091
25421	7,90205
25422	7,90254
25423	7,90342
25424	7,90436
25425	7,90442
25426	7,90525
25427	7,90564
25428	7,90649
25429	7,90752
25430	7,90856
25431	7,90957
25432	7,91054
25433	7,91098
25434	7,91208
25435	7,91319
25436	7,91509
25437	7,9175
25438	7,91924
25439	7,92114
25440	7,92192
25441	7,92277
25442	7,92424
25443	7,92602
25444	7,92738
25445	7,92948
25446	7,9313
25447	7,93199
25448	7,93262
25449	7,93335
25450	7,93397
25451	7,93402
25452	7,93408
25453	7,93473
25454	7,93582
25455	7,93645
25456	7,93618
25457	7,93613
25458	7,93625
25459	7,93709
25460	7,93757
25461	7,93816
25462	7,9387
25463	7,93952
25464	7,94115
25465	7,94205
25466	7,94235
25467	7,94288
25468	7,94385
25469	7,94332
25470	7,94407
25471	7,94364
25472	7,94355
25473	7,94307
25474	7,94243
25475	7,94229
25476	7,94257
25477	7,94311
25478	7,9436
25479	7,94381
25480	7,94373
25481	7,94338
25482	7,94287
25483	7,94264
25484	7,94193
25485	7,94098
25486	7,94043
25487	7,9404
25488	7,94078
25489	7,94093
25490	7,94131
25491	7,94172
25492	7,94279
25493	7,94309
25494	7,94343
25495	7,94395
25496	7,94422
25497	7,94433
25498	7,94482
25499	7,94538
25500	7,94559
25501	7,94525
25502	7,94491
25503	7,94487
25504	7,94406
25505	7,94457
25506	7,94497
25507	7,94518
25508	7,94456
25509	7,94454
25510	7,9443
25511	7,94407
25512	7,94354
25513	7,94275
25514	7,942
25515	7,94134
25516	7,94065
25517	7,94027
25518	7,93921
25519	7,93874
25520	7,93781
25521	7,93693
25522	7,93605
25523	7,93522
25524	7,93433
25525	7,9347
25526	7,93432
25527	7,93375
25528	7,93282
25529	7,93184
25530	7,93097
25531	7,9312
25532	7,92982
25533	7,92948
25534	7,92862
25535	7,92819
25536	7,92714
25537	7,9263
25538	7,92575
25539	7,92485
25540	7,92435
25541	7,92445
25542	7,92476
25543	7,92538
25544	7,92543
25545	7,92611
25546	7,926
25547	7,92677
25548	7,92713
25549	7,92722
25550	7,92643
25551	7,92564
25552	7,92474
25553	7,92406
25554	7,92218
25555	7,9211
25556	7,92019
25557	7,91997
25558	7,91872
25559	7,91859
25560	7,91809
25561	7,9177
25562	7,91709
25563	7,91612
25564	7,91578
25565	7,9153
25566	7,91487
25567	7,91515
25568	7,91522
25569	7,91566
25570	7,91559
25571	7,91633
25572	7,91632
25573	7,9167
25574	7,91761
25575	7,91759
25576	7,9179
25577	7,9186
25578	7,91895
25579	7,92018
25580	7,92074
25581	7,92077
25582	7,92116
25583	7,92182
25584	7,92286
25585	7,92441
25586	7,92547
25587	7,9261
25588	7,92701
25589	7,92712
25590	7,92753
25591	7,92807
25592	7,92868
25593	7,92889
25594	7,9292
25595	7,92985
25596	7,93051
25597	7,93098
25598	7,93079
25599	7,93055
25600	7,93004
25601	7,93012
25602	7,92949
25603	7,92834
25604	7,92709
25605	7,92621
25606	7,92562
25607	7,92464
25608	7,9245
25609	7,92404
25610	7,92269
25611	7,92196
25612	7,92111
25613	7,92066
25614	7,92034
25615	7,92038
25616	7,92065
25617	7,921
25618	7,92136
25619	7,92074
25620	7,91998
25621	7,91836
25622	7,91713
25623	7,91599
25624	7,91498
25625	7,91451
25626	7,91343
25627	7,91242
25628	7,91078
25629	7,90929
25630	7,90786
25631	7,90635
25632	7,90433
25633	7,90231
25634	7,90016
25635	7,89808
25636	7,89597
25637	7,89359
25638	7,89137
25639	7,88958
25640	7,88891
25641	7,88802
25642	7,88647
25643	7,88451
25644	7,88307
25645	7,88132
25646	7,88
25647	7,87926
25648	7,87891
25649	7,87863
25650	7,87837
25651	7,87842
25652	7,87823
25653	7,87756
25654	7,87619
25655	7,8752
25656	7,87434
25657	7,87401
25658	7,87374
25659	7,87308
25660	7,87284
25661	7,8729
25662	7,87202
25663	7,8705
25664	7,86932
25665	7,86886
25666	7,86847
25667	7,86797
25668	7,86701
25669	7,8665
25670	7,86507
25671	7,86414
25672	7,86248
25673	7,86143
25674	7,85928
25675	7,85758
25676	7,85703
25677	7,85585
25678	7,85528
25679	7,85402
25680	7,85313
25681	7,85331
25682	7,85258
25683	7,85257
25684	7,85273
25685	7,85278
25686	7,85259
25687	7,85184
25688	7,85154
25689	7,85103
25690	7,85028
25691	7,84948
25692	7,84808
25693	7,84661
25694	7,84549
25695	7,84437
25696	7,84322
25697	7,84245
25698	7,84261
25699	7,84252
25700	7,84126
25701	7,8403
25702	7,83918
25703	7,83812
25704	7,83736
25705	7,83526
25706	7,83366
25707	7,832
25708	7,83092
25709	7,82921
25710	7,82827
25711	7,82695
25712	7,82622
25713	7,82536
25714	7,82403
25715	7,82288
25716	7,8222
25717	7,82134
25718	7,8201
25719	7,81832
25720	7,81711
25721	7,81585
25722	7,81503
25723	7,81387
25724	7,81265
25725	7,81078
25726	7,81022
25727	7,80937
25728	7,80861
25729	7,80857
25730	7,80813
25731	7,807
25732	7,80649
25733	7,80512
25734	7,80438
25735	7,80273
25736	7,80206
25737	7,80111
25738	7,79989
25739	7,79896
25740	7,79803
25741	7,79645
25742	7,79498
25743	7,79292
25744	7,7912
25745	7,78942
25746	7,78831
25747	7,7866
25748	7,78502
25749	7,7834
25750	7,78211
25751	7,78121
25752	7,77986
25753	7,77862
25754	7,77673
25755	7,77538
25756	7,77405
25757	7,77286
25758	7,77277
25759	7,77178
25760	7,77067
25761	7,76933
25762	7,76838
25763	7,76738
25764	7,76623
25765	7,76508
25766	7,76404
25767	7,76261
25768	7,76141
25769	7,75949
25770	7,75788
25771	7,75529
25772	7,75419
25773	7,75282
25774	7,75183
25775	7,75093
25776	7,74976
25777	7,74855
25778	7,74761
25779	7,74587
25780	7,74408
25781	7,74338
25782	7,74201
25783	7,74031
25784	7,73818
25785	7,7355
25786	7,73332
25787	7,73098
25788	7,72903
25789	7,72766
25790	7,72671
25791	7,72547
25792	7,72389
25793	7,72261
25794	7,7215
25795	7,72005
25796	7,71784
25797	7,71582
25798	7,71399
25799	7,71248
25800	7,71118
25801	7,70945
25802	7,70835
25803	7,70757
25804	7,70729
25805	7,70686
25806	7,70664
25807	7,70571
25808	7,70432
25809	7,70312
25810	7,70285
25811	7,70201
25812	7,70132
25813	7,70086
25814	7,7003
25815	7,6992
25816	7,69794
25817	7,69627
25818	7,69488
25819	7,6935
25820	7,69169
25821	7,68998
25822	7,68813
25823	7,68715
25824	7,68577
25825	7,68444
25826	7,68316
25827	7,68252
25828	7,68121
25829	7,67986
25830	7,67871
25831	7,67703
25832	7,67658
25833	7,67585
25834	7,67463
25835	7,67368
25836	7,67288
25837	7,67201
25838	7,67076
25839	7,66915
25840	7,66756
25841	7,6667
25842	7,66591
25843	7,6656
25844	7,66453
25845	7,66278
25846	7,66066
25847	7,65952
25848	7,65763
25849	7,6565
25850	7,65464
25851	7,65354
25852	7,65216
25853	7,652
25854	7,65147
25855	7,65021
25856	7,64976
25857	7,64847
25858	7,64674
25859	7,64528
25860	7,64378
25861	7,64213
25862	7,64145
25863	7,64061
25864	7,6396
25865	7,63802
25866	7,63717
25867	7,63597
25868	7,63555
25869	7,6344
25870	7,63429
25871	7,6346
25872	7,63516
25873	7,63543
25874	7,63626
25875	7,6368
25876	7,63603
25877	7,63527
25878	7,63431
25879	7,63396
25880	7,63349
25881	7,63258
25882	7,63122
25883	7,62924
25884	7,62804
25885	7,62691
25886	7,6255
25887	7,62436
25888	7,62272
25889	7,62126
25890	7,61996
25891	7,61886
25892	7,61788
25893	7,61777
25894	7,61674
25895	7,61562
25896	7,61458
25897	7,61382
25898	7,61174
25899	7,61068
25900	7,60868
25901	7,60623
25902	7,60423
25903	7,60157
25904	7,59915
25905	7,59751
25906	7,59513
25907	7,59331
25908	7,59113
25909	7,59004
25910	7,58875
25911	7,5871
25912	7,58494
25913	7,58304
25914	7,58152
25915	7,58045
25916	7,57884
25917	7,57682
25918	7,57541
25919	7,57407
25920	7,57185
25921	7,56973
25922	7,56722
25923	7,56492
25924	7,56223
25925	7,55929
25926	7,55554
25927	7,55237
25928	7,54908
25929	7,54451
25930	7,54006
25931	7,53548
25932	7,53168
25933	7,52794
25934	7,52406
25935	7,52096
25936	7,52141
25937	7,52084
25938	7,52154
25939	7,52248
25940	7,52282
25941	7,52382
25942	7,52512
25943	7,52634
25944	7,52742
25945	7,52841
25946	7,52953
25947	7,53047
25948	7,53168
25949	7,53354
25950	7,53483
25951	7,53553
25952	7,53628
25953	7,53765
25954	7,53963
25955	7,54052
25956	7,54193
25957	7,5435
25958	7,54455
25959	7,54551
25960	7,5464
25961	7,54792
25962	7,54908
25963	7,55064
25964	7,55203
25965	7,55327
25966	7,55469
25967	7,55605
25968	7,55772
25969	7,55976
25970	7,56144
25971	7,56427
25972	7,56584
25973	7,56783
25974	7,56894
25975	7,57021
25976	7,5714
25977	7,5726
25978	7,57371
25979	7,5747
25980	7,57576
25981	7,57644
25982	7,57823
25983	7,58007
25984	7,58204
25985	7,58407
25986	7,58663
25987	7,58942
25988	7,59157
25989	7,59413
25990	7,59618
25991	7,5983
25992	7,6
25993	7,60192
25994	7,60449
25995	7,60712
25996	7,61018
25997	7,61343
25998	7,61653
25999	7,619
26000	7,62154
26001	7,62366
26002	7,62606
26003	7,62796
26004	7,62985
26005	7,63184
26006	7,63298
26007	7,63551
26008	7,63773
26009	7,6398
26010	7,64163
26011	7,64402
26012	7,64625
26013	7,64854
26014	7,64962
26015	7,65196
26016	7,65423
26017	7,65652
26018	7,65832
26019	7,66132
26020	7,66496
26021	7,66832
26022	7,67153
26023	7,67364
26024	7,67602
26025	7,67867
26026	7,6817
26027	7,68343
26028	7,68608
26029	7,68838
26030	7,69085
26031	7,69368
26032	7,69605
26033	7,69862
26034	7,70046
26035	7,70241
26036	7,70428
26037	7,70621
26038	7,70853
26039	7,71022
26040	7,71184
26041	7,71324
26042	7,71494
26043	7,71629
26044	7,71828
26045	7,72112
26046	7,72378
26047	7,7261
26048	7,72798
26049	7,72928
26050	7,73092
26051	7,73189
26052	7,73341
26053	7,73434
26054	7,73582
26055	7,7373
26056	7,73854
26057	7,73996
26058	7,74172
26059	7,74329
26060	7,74495
26061	7,74659
26062	7,74866
26063	7,75104
26064	7,75382
26065	7,757
26066	7,75957
26067	7,76205
26068	7,76453
26069	7,76772
26070	7,76978
26071	7,7718
26072	7,77372
26073	7,77572
26074	7,77739
26075	7,77787
26076	7,77934
26077	7,78118
26078	7,78266
26079	7,78374
26080	7,78463
26081	7,78532
26082	7,78612
26083	7,78791
26084	7,78964
26085	7,79136
26086	7,79321
26087	7,79489
26088	7,7968
26089	7,79933
26090	7,80191
26091	7,8048
26092	7,80707
26093	7,80925
26094	7,81178
26095	7,81429
26096	7,81629
26097	7,8187
26098	7,82088
26099	7,82256
26100	7,82634
26101	7,83036
26102	7,83383
26103	7,83709
26104	7,84092
26105	7,84492
26106	7,84905
26107	7,85371
26108	7,85803
26109	7,86143
26110	7,8641
26111	7,86793
26112	7,87159
26113	7,87541
26114	7,87923
26115	7,88252
26116	7,8867
26117	7,89142
26118	7,89553
26119	7,89941
26120	7,90468
26121	7,9097
26122	7,91466
26123	7,91969
26124	7,92504
26125	7,93052
26126	7,93599
26127	7,94137
26128	7,94681
26129	7,95316
26130	7,9591
26131	7,96569
26132	7,97095
26133	7,97722
26134	7,98316
26135	7,98885
26136	7,99099
26137	7,99398
26138	7,99607
26139	7,9975
26140	7,99924
26141	8,00044
26142	8,0017
26143	8,00345
26144	8,00457
26145	8,0058
26146	8,00641
26147	8,00751
26148	8,0085
26149	8,00921
26150	8,01026
26151	8,01157
26152	8,01347
26153	8,01474
26154	8,01582
26155	8,01712
26156	8,01859
26157	8,01973
26158	8,02083
26159	8,02183
26160	8,02293
26161	8,02379
26162	8,02492
26163	8,02624
26164	8,02724
26165	8,02876
26166	8,03029
26167	8,03131
26168	8,03216
26169	8,03255
26170	8,03315
26171	8,03343
26172	8,0335
26173	8,03385
26174	8,03471
26175	8,03595
26176	8,03749
26177	8,03837
26178	8,03912
26179	8,04092
26180	8,042
26181	8,04349
26182	8,04416
26183	8,0449
26184	8,04564
26185	8,04683
26186	8,04708
26187	8,04713
26188	8,04715
26189	8,0466
26190	8,04603
26191	8,04544
26192	8,04525
26193	8,04514
26194	8,04475
26195	8,04434
26196	8,04392
26197	8,04332
26198	8,04262
26199	8,04201
26200	8,04214
26201	8,04331
26202	8,04411
26203	8,04499
26204	8,04526
26205	8,04542
26206	8,0459
26207	8,04599
26208	8,0458
26209	8,04589
26210	8,04625
26211	8,04625
26212	8,04637
26213	8,04664
26214	8,04795
26215	8,04822
26216	8,04882
26217	8,04968
26218	8,05017
26219	8,04999
26220	8,04957
26221	8,04894
26222	8,04819
26223	8,04813
26224	8,04894
26225	8,0497
26226	8,04974
26227	8,05049
26228	8,05135
26229	8,0527
26230	8,05353
26231	8,05382
26232	8,05476
26233	8,05569
26234	8,05772
26235	8,059
26236	8,05984
26237	8,06116
26238	8,06248
26239	8,0639
26240	8,06538
26241	8,06635
26242	8,06728
26243	8,06825
26244	8,06885
26245	8,06952
26246	8,07046
26247	8,07089
26248	8,07174
26249	8,07213
26250	8,07261
26251	8,0739
26252	8,0752
26253	8,0763
26254	8,07685
26255	8,078
26256	8,07892
26257	8,07967
26258	8,08019
26259	8,08029
26260	8,08009
26261	8,07982
26262	8,07919
26263	8,07848
26264	8,07737
26265	8,0765
26266	8,07568
26267	8,07498
26268	8,07437
26269	8,07354
26270	8,07455
26271	8,07459
26272	8,07372
26273	8,07366
26274	8,07355
26275	8,07487
26276	8,07543
26277	8,07632
26278	8,07723
26279	8,07847
26280	8,07969
26281	8,08105
26282	8,0831
26283	8,08418
26284	8,0856
26285	8,08663
26286	8,08695
26287	8,08806
26288	8,08894
26289	8,08907
26290	8,08963
26291	8,09011
26292	8,0906
26293	8,09101
26294	8,09109
26295	8,09118
26296	8,0913
26297	8,09105
26298	8,09148
26299	8,09164
26300	8,0921
26301	8,09242
26302	8,09286
26303	8,09394
26304	8,09483
26305	8,09529
26306	8,09586
26307	8,09479
26308	8,09463
26309	8,09494
26310	8,09576
26311	8,09606
26312	8,0962
26313	8,09619
26314	8,0965
26315	8,09673
26316	8,0969
26317	8,09644
26318	8,09646
26319	8,0965
26320	8,09565
26321	8,09466
26322	8,09449
26323	8,09382
26324	8,09347
26325	8,09256
26326	8,09165
26327	8,09139
26328	8,09096
26329	8,09067
26330	8,09094
26331	8,09082
26332	8,09104
26333	8,09055
26334	8,09058
26335	8,09062
26336	8,08999
26337	8,09036
26338	8,09055
26339	8,09027
26340	8,08989
26341	8,08991
26342	8,08932
26343	8,08811
26344	8,08769
26345	8,08745
26346	8,08742
26347	8,08696
26348	8,08665
26349	8,08585
26350	8,08624
26351	8,08633
26352	8,08611
26353	8,08561
26354	8,08525
26355	8,08484
26356	8,08401
26357	8,08327
26358	8,08273
26359	8,08241
26360	8,08227
26361	8,08185
26362	8,08114
26363	8,08039
26364	8,07988
26365	8,07945
26366	8,07909
26367	8,07923
26368	8,079
26369	8,07938
26370	8,07911
26371	8,07889
26372	8,07848
26373	8,07807
26374	8,0777
26375	8,07726
26376	8,07646
26377	8,07648
26378	8,07621
26379	8,07535
26380	8,07467
26381	8,07447
26382	8,07385
26383	8,07349
26384	8,07278
26385	8,07217
26386	8,07167
26387	8,07134
26388	8,07075
26389	8,07086
26390	8,07103
26391	8,07105
26392	8,07076
26393	8,07072
26394	8,06988
26395	8,06945
26396	8,06906
26397	8,06879
26398	8,06838
26399	8,06866
26400	8,06876
26401	8,0685
26402	8,06824
26403	8,06789
26404	8,06872
26405	8,06847
26406	8,06895
26407	8,06846
26408	8,06768
26409	8,06736
26410	8,06653
26411	8,06624
26412	8,06578
26413	8,06537
26414	8,0645
26415	8,06509
26416	8,06511
26417	8,06508
26418	8,06548
26419	8,06542
26420	8,06522
26421	8,06552
26422	8,06588
26423	8,06619
26424	8,06591
26425	8,06576
26426	8,06582
26427	8,06562
26428	8,06501
26429	8,06467
26430	8,06454
26431	8,065
26432	8,06474
26433	8,06452
26434	8,06399
26435	8,06322
26436	8,06294
26437	8,06173
26438	8,06047
26439	8,05963
26440	8,05792
26441	8,0572
26442	8,05665
26443	8,05614
26444	8,05577
26445	8,05528
26446	8,05486
26447	8,05406
26448	8,05333
26449	8,05341
26450	8,05356
26451	8,05289
26452	8,05222
26453	8,0516
26454	8,05152
26455	8,05063
26456	8,04994
26457	8,04916
26458	8,04903
26459	8,04952
26460	8,04995
26461	8,04985
26462	8,04978
26463	8,05027
26464	8,05088
26465	8,05089
26466	8,05122
26467	8,05128
26468	8,05133
26469	8,05171
26470	8,05039
26471	8,05009
26472	8,05133
26473	8,05161
26474	8,05187
26475	8,0513
26476	8,05074
26477	8,04974
26478	8,04931
26479	8,04878
26480	8,04821
26481	8,04747
26482	8,04696
26483	8,04643
26484	8,04531
26485	8,04465
26486	8,04466
26487	8,04454
26488	8,04433
26489	8,04435
26490	8,04477
26491	8,04455
26492	8,04472
26493	8,04486
26494	8,04534
26495	8,04603
26496	8,04712
26497	8,04742
26498	8,04737
26499	8,04726
26500	8,04649
26501	8,04541
26502	8,04447
26503	8,04332
26504	8,04185
26505	8,04061
26506	8,0397
26507	8,0394
26508	8,03873
26509	8,03736
26510	8,03716
26511	8,03611
26512	8,03563
26513	8,03497
26514	8,03455
26515	8,0344
26516	8,0339
26517	8,03313
26518	8,03225
26519	8,03205
26520	8,03162
26521	8,03173
26522	8,03136
26523	8,03104
26524	8,03079
26525	8,03085
26526	8,03057
26527	8,03029
26528	8,02996
26529	8,02931
26530	8,02846
26531	8,03785
26532	8,04702
26533	8,05595
26534	8,06516
26535	8,07445
26536	8,08378
26537	8,09308
26538	8,10168
26539	8,11077
26540	8,12006
26541	8,12893
26542	8,13885
26543	8,14881
26544	8,15849
26545	8,16824
26546	8,17822
26547	8,18783
26548	8,19735
26549	8,20776
26550	8,21692
26551	8,22571
26552	8,23397
26553	8,24271
26554	8,25153
26555	8,26111
26556	8,27014
26557	8,27893
26558	8,28781
26559	8,29662
26560	8,30521
26561	8,31414
26562	8,32316
26563	8,33194
26564	8,34085
26565	8,35
26566	8,35882
26567	8,36758
26568	8,37665
26569	8,38568
26570	8,39509
26571	8,4042
26572	8,41371
26573	8,42285
26574	8,43198
26575	8,44112
26576	8,45043
26577	8,45973
26578	8,46871
26579	8,47754
26580	8,48723
26581	8,49582
26582	8,5059
26583	8,51585
26584	8,52564
26585	8,53539
26586	8,54431
26587	8,55382
26588	8,56352
26589	8,57286
26590	8,58252
26591	8,59188
26592	8,60199
26593	8,61166
26594	8,62169
26595	8,6316
26596	8,64126
26597	8,65027
26598	8,66033
26599	8,67035
26600	8,67878
26601	8,68663
26602	8,69488
26603	8,70349
26604	8,71113
26605	8,72006
26606	8,72792
26607	8,73724
26608	8,74721
26609	8,75664
26610	8,76621
26611	8,77589
26612	8,78521
26613	8,79468
26614	8,80399
26615	8,81252
26616	8,82148
26617	8,83038
26618	8,83961
26619	8,84878
26620	8,85842
26621	8,86703
26622	8,87556
26623	8,88418
26624	8,89234
26625	8,9007
26626	8,90953
26627	8,91804
26628	8,92657
26629	8,9351
26630	8,94376
26631	8,95218
26632	8,96085
26633	8,96988
26634	8,9782
26635	8,98751
26636	8,99716
26637	9,00695
26638	9,01652
26639	9,02588
26640	9,03615
26641	9,04576
26642	9,05535
26643	9,06541
26644	9,07535
26645	9,08531
